mainLabel,subLabel,icon,description,minCap,maxCap,minBase,maxBase,Activate,mainCategory,subCategory,grade,keyType,mainKey,subKey,chooseKey,name
Awakening,Scythe,,TET : Blackstar Scythe,"$377,000,000","$33,900,000,000","$407,000,000","$31,600,000,000",FALSE,10,2,4,0,731102,19,19,Blackstar Scythe
Awakening,Scythe,,PEN : Blackstar Scythe,"$3,310,000,000","$200,000,000,000","$3,570,000,000","$187,000,000,000",FALSE,10,2,4,0,731102,20,20,Blackstar Scythe
Awakening,Scythe,,Godr-Ayed Scythe,"$4,500,000,000","$33,900,000,000","$4,860,000,000","$31,600,000,000",FALSE,10,2,4,0,736116,0,0,Godr-Ayed Scythe
Awakening,Scythe,,PRI : Godr-Ayed Scythe,"$4,800,000,000","$36,200,000,000","$5,150,000,000","$33,700,000,000",FALSE,10,2,4,0,736116,1,1,Godr-Ayed Scythe
Awakening,Scythe,,DUO : Godr-Ayed Scythe,"$5,100,000,000","$38,400,000,000","$5,500,000,000","$35,800,000,000",FALSE,10,2,4,0,736116,2,2,Godr-Ayed Scythe
Awakening,Scythe,,TRI : Godr-Ayed Scythe,"$9,000,000,000","$60,000,000,000","$9,700,000,000","$56,000,000,000",FALSE,10,2,4,0,736116,3,3,Godr-Ayed Scythe
Awakening,Scythe,,TET : Godr-Ayed Scythe,"$18,000,000,000","$120,000,000,000","$19,400,000,000","$112,000,000,000",FALSE,10,2,4,0,736116,4,4,Godr-Ayed Scythe
Awakening,Scythe,,PEN : Godr-Ayed Scythe,"$30,000,000,000","$200,000,000,000","$32,400,000,000","$187,000,000,000",FALSE,10,2,4,0,736116,5,5,Godr-Ayed Scythe
Awakening,Iron Buster,,Upgraded Iron Buster (+0 ~ +7),"$1,640,000","$24,600,000","$1,770,000","$22,900,000",FALSE,10,3,2,0,14721,0,0,Upgraded Iron Buster
Awakening,Iron Buster,,+8 Upgraded Iron Buster (+8 ~ +10),"$2,020,000","$30,300,000","$2,180,000","$28,200,000",FALSE,10,3,2,0,14721,8,8,Upgraded Iron Buster
Awakening,Iron Buster,,+11 Upgraded Iron Buster (+11 ~ +12),"$3,560,000","$53,500,000","$3,840,000","$49,800,000",FALSE,10,3,2,0,14721,11,11,Upgraded Iron Buster
Awakening,Iron Buster,,+13 Upgraded Iron Buster,"$6,800,000","$102,000,000","$7,350,000","$95,000,000",FALSE,10,3,2,0,14721,13,13,Upgraded Iron Buster
Awakening,Iron Buster,,+14 Upgraded Iron Buster,"$9,700,000","$145,000,000","$10,400,000","$135,000,000",FALSE,10,3,2,0,14721,14,14,Upgraded Iron Buster
Awakening,Iron Buster,,+15 Upgraded Iron Buster,"$13,800,000","$207,000,000","$14,900,000","$193,000,000",FALSE,10,3,2,0,14721,15,15,Upgraded Iron Buster
Awakening,Iron Buster,,PRI : Upgraded Iron Buster,"$19,500,000","$292,000,000","$21,000,000","$272,000,000",FALSE,10,3,2,0,14721,16,16,Upgraded Iron Buster
Awakening,Iron Buster,,DUO : Upgraded Iron Buster,"$27,800,000","$417,000,000","$30,000,000","$388,000,000",FALSE,10,3,2,0,14721,17,17,Upgraded Iron Buster
Awakening,Iron Buster,,TRI : Upgraded Iron Buster,"$52,000,000","$785,000,000","$56,000,000","$735,000,000",FALSE,10,3,2,0,14721,18,18,Upgraded Iron Buster
Awakening,Iron Buster,,TET : Upgraded Iron Buster,"$134,000,000","$2,010,000,000","$144,000,000","$1,870,000,000",FALSE,10,3,2,0,14721,19,19,Upgraded Iron Buster
Awakening,Iron Buster,,PEN : Upgraded Iron Buster,"$494,000,000","$18,500,000,000","$530,000,000","$17,300,000,000",FALSE,10,3,2,0,14721,20,20,Upgraded Iron Buster
Awakening,Iron Buster,,Dandelion Iron Buster (+0 ~ +7),"$8,650,000","$259,000,000","$9,350,000","$241,000,000",FALSE,10,3,3,0,14722,0,0,Dandelion Iron Buster
Awakening,Iron Buster,,+8 Dandelion Iron Buster (+8 ~ +10),"$8,900,000","$267,000,000","$9,600,000","$249,000,000",FALSE,10,3,3,0,14722,8,8,Dandelion Iron Buster
Awakening,Iron Buster,,+11 Dandelion Iron Buster (+11 ~ +12),"$10,400,000","$312,000,000","$11,200,000","$291,000,000",FALSE,10,3,3,0,14722,11,11,Dandelion Iron Buster
Awakening,Iron Buster,,+13 Dandelion Iron Buster,"$13,700,000","$411,000,000","$14,800,000","$383,000,000",FALSE,10,3,3,0,14722,13,13,Dandelion Iron Buster
Awakening,Iron Buster,,+14 Dandelion Iron Buster,"$16,600,000","$498,000,000","$17,900,000","$464,000,000",FALSE,10,3,3,0,14722,14,14,Dandelion Iron Buster
Awakening,Iron Buster,,+15 Dandelion Iron Buster,"$20,600,000","$620,000,000","$22,200,000","$580,000,000",FALSE,10,3,3,0,14722,15,15,Dandelion Iron Buster
Awakening,Iron Buster,,PRI : Dandelion Iron Buster,"$24,200,000","$725,000,000","$26,100,000","$675,000,000",FALSE,10,3,3,0,14722,16,16,Dandelion Iron Buster
Awakening,Iron Buster,,DUO : Dandelion Iron Buster,"$28,000,000","$840,000,000","$30,200,000","$785,000,000",FALSE,10,3,3,0,14722,17,17,Dandelion Iron Buster
Awakening,Iron Buster,,TRI : Dandelion Iron Buster,"$39,200,000","$1,180,000,000","$42,300,000","$1,100,000,000",FALSE,10,3,3,0,14722,18,18,Dandelion Iron Buster
Awakening,Iron Buster,,TET : Dandelion Iron Buster,"$97,500,000","$2,920,000,000","$105,000,000","$2,720,000,000",FALSE,10,3,3,0,14722,19,19,Dandelion Iron Buster
Awakening,Iron Buster,,PEN : Dandelion Iron Buster,"$525,000,000","$41,700,000,000","$565,000,000","$38,800,000,000",FALSE,10,3,3,0,14722,20,20,Dandelion Iron Buster
Awakening,Iron Buster,,Rough Iron Buster (+0 ~ +7),"$28,900","$115,000","$31,200","$107,000",FALSE,10,3,1,0,14723,0,0,Rough Iron Buster
Awakening,Iron Buster,,+8 Rough Iron Buster (+8 ~ +10),"$1,240,000","$4,920,000","$1,340,000","$4,580,000",FALSE,10,3,1,0,14723,8,8,Rough Iron Buster
Awakening,Iron Buster,,+11 Rough Iron Buster (+11 ~ +12),"$2,900,000","$11,500,000","$3,130,000","$10,700,000",FALSE,10,3,1,0,14723,11,11,Rough Iron Buster
Awakening,Iron Buster,,+13 Rough Iron Buster (+13 ~ +15),"$6,100,000","$24,100,000","$6,550,000","$22,500,000",FALSE,10,3,1,0,14723,13,13,Rough Iron Buster
Awakening,Iron Buster,,PRI : Rough Iron Buster,"$20,100,000","$79,500,000","$21,700,000","$74,000,000",FALSE,10,3,1,0,14723,16,16,Rough Iron Buster
Awakening,Iron Buster,,DUO : Rough Iron Buster,"$34,300,000","$136,000,000","$37,000,000","$127,000,000",FALSE,10,3,1,0,14723,17,17,Rough Iron Buster
Awakening,Iron Buster,,TRI : Rough Iron Buster,"$74,500,000","$295,000,000","$80,500,000","$275,000,000",FALSE,10,3,1,0,14723,18,18,Rough Iron Buster
Awakening,Iron Buster,,TET : Rough Iron Buster,"$183,000,000","$725,000,000","$197,000,000","$675,000,000",FALSE,10,3,1,0,14723,19,19,Rough Iron Buster
Awakening,Iron Buster,,PEN : Rough Iron Buster,"$384,000,000","$3,810,000,000","$415,000,000","$3,550,000,000",FALSE,10,3,1,0,14723,20,20,Rough Iron Buster
Awakening,Iron Buster,,Dragon Slayer Iron Buster (+0 ~ +7),"$8,650,000","$259,000,000","$9,350,000","$241,000,000",FALSE,10,3,3,0,702503,0,0,Dragon Slayer Iron Buster
Awakening,Iron Buster,,+8 Dragon Slayer Iron Buster (+8 ~ +10),"$8,850,000","$265,000,000","$9,550,000","$247,000,000",FALSE,10,3,3,0,702503,8,8,Dragon Slayer Iron Buster
Awakening,Iron Buster,,+11 Dragon Slayer Iron Buster (+11 ~ +12),"$9,600,000","$288,000,000","$10,300,000","$268,000,000",FALSE,10,3,3,0,702503,11,11,Dragon Slayer Iron Buster
Awakening,Iron Buster,,+13 Dragon Slayer Iron Buster,"$11,200,000","$336,000,000","$12,100,000","$313,000,000",FALSE,10,3,3,0,702503,13,13,Dragon Slayer Iron Buster
Awakening,Iron Buster,,+14 Dragon Slayer Iron Buster,"$12,700,000","$381,000,000","$13,700,000","$355,000,000",FALSE,10,3,3,0,702503,14,14,Dragon Slayer Iron Buster
Awakening,Iron Buster,,+15 Dragon Slayer Iron Buster,"$14,700,000","$441,000,000","$15,800,000","$411,000,000",FALSE,10,3,3,0,702503,15,15,Dragon Slayer Iron Buster
Awakening,Iron Buster,,PRI : Dragon Slayer Iron Buster,"$18,200,000","$545,000,000","$19,600,000","$510,000,000",FALSE,10,3,3,0,702503,16,16,Dragon Slayer Iron Buster
Awakening,Iron Buster,,DUO : Dragon Slayer Iron Buster,"$22,100,000","$665,000,000","$23,800,000","$620,000,000",FALSE,10,3,3,0,702503,17,17,Dragon Slayer Iron Buster
Awakening,Iron Buster,,TRI : Dragon Slayer Iron Buster,"$33,300,000","$1,000,000,000","$36,000,000","$935,000,000",FALSE,10,3,3,0,702503,18,18,Dragon Slayer Iron Buster
Awakening,Iron Buster,,TET : Dragon Slayer Iron Buster,"$91,500,000","$2,740,000,000","$98,500,000","$2,550,000,000",FALSE,10,3,3,0,702503,19,19,Dragon Slayer Iron Buster
Awakening,Iron Buster,,PEN : Dragon Slayer Iron Buster,"$515,000,000","$38,600,000,000","$555,000,000","$36,000,000,000",FALSE,10,3,3,0,702503,20,20,Dragon Slayer Iron Buster
Awakening,Iron Buster,,Hughol's Iron Buster,"$25,200,000","$55,500,000","$27,200,000","$52,000,000",FALSE,10,3,2,0,702519,0,0,Hughol's Iron Buster
Awakening,Iron Buster,,Blackstar Iron Buster (+0 ~ +7),"$25,900,000","$775,000,000","$28,000,000","$725,000,000",FALSE,10,3,4,0,731103,0,0,Blackstar Iron Buster
Awakening,Iron Buster,,+8 Blackstar Iron Buster (+8 ~ +10),"$28,500,000","$855,000,000","$30,800,000","$800,000,000",FALSE,10,3,4,0,731103,8,8,Blackstar Iron Buster
Awakening,Iron Buster,,+11 Blackstar Iron Buster (+11 ~ +12),"$31,700,000","$950,000,000","$34,200,000","$885,000,000",FALSE,10,3,4,0,731103,11,11,Blackstar Iron Buster
Awakening,Iron Buster,,+13 Blackstar Iron Buster,"$38,100,000","$1,140,000,000","$41,100,000","$1,070,000,000",FALSE,10,3,4,0,731103,13,13,Blackstar Iron Buster
Awakening,Iron Buster,,+14 Blackstar Iron Buster,"$45,700,000","$1,370,000,000","$49,400,000","$1,280,000,000",FALSE,10,3,4,0,731103,14,14,Blackstar Iron Buster
Awakening,Iron Buster,,+15 Blackstar Iron Buster,"$61,000,000","$1,830,000,000","$65,500,000","$1,710,000,000",FALSE,10,3,4,0,731103,15,15,Blackstar Iron Buster
Awakening,Iron Buster,,PRI : Blackstar Iron Buster,"$66,500,000","$1,990,000,000","$71,500,000","$1,860,000,000",FALSE,10,3,4,0,731103,16,16,Blackstar Iron Buster
Awakening,Iron Buster,,DUO : Blackstar Iron Buster,"$74,500,000","$2,230,000,000","$80,500,000","$2,080,000,000",FALSE,10,3,4,0,731103,17,17,Blackstar Iron Buster
Awakening,Iron Buster,,TRI : Blackstar Iron Buster,"$107,000,000","$3,210,000,000","$115,000,000","$2,990,000,000",FALSE,10,3,4,0,731103,18,18,Blackstar Iron Buster
Awakening,Iron Buster,,TET : Blackstar Iron Buster,"$377,000,000","$33,900,000,000","$407,000,000","$31,600,000,000",FALSE,10,3,4,0,731103,19,19,Blackstar Iron Buster
Awakening,Iron Buster,,PEN : Blackstar Iron Buster,"$3,310,000,000","$200,000,000,000","$3,570,000,000","$187,000,000,000",FALSE,10,3,4,0,731103,20,20,Blackstar Iron Buster
Awakening,Iron Buster,,Godr-Ayed Iron Buster,"$4,500,000,000","$33,900,000,000","$4,860,000,000","$31,600,000,000",FALSE,10,3,4,0,736117,0,0,Godr-Ayed Iron Buster
Awakening,Iron Buster,,PRI : Godr-Ayed Iron Buster,"$4,800,000,000","$36,200,000,000","$5,150,000,000","$33,700,000,000",FALSE,10,3,4,0,736117,1,1,Godr-Ayed Iron Buster
Awakening,Iron Buster,,DUO : Godr-Ayed Iron Buster,"$5,100,000,000","$38,400,000,000","$5,500,000,000","$35,800,000,000",FALSE,10,3,4,0,736117,2,2,Godr-Ayed Iron Buster
Awakening,Iron Buster,,TRI : Godr-Ayed Iron Buster,"$9,000,000,000","$60,000,000,000","$9,700,000,000","$56,000,000,000",FALSE,10,3,4,0,736117,3,3,Godr-Ayed Iron Buster
Awakening,Iron Buster,,TET : Godr-Ayed Iron Buster,"$18,000,000,000","$120,000,000,000","$19,400,000,000","$112,000,000,000",FALSE,10,3,4,0,736117,4,4,Godr-Ayed Iron Buster
Awakening,Iron Buster,,PEN : Godr-Ayed Iron Buster,"$30,000,000,000","$200,000,000,000","$32,400,000,000","$187,000,000,000",FALSE,10,3,4,0,736117,5,5,Godr-Ayed Iron Buster
Awakening,Kamasylven Sword,,Heiress's Kamasylven Sword (+0 ~ +7),"$1,640,000","$24,600,000","$1,770,000","$22,900,000",FALSE,10,4,2,0,14731,0,0,Heiress's Kamasylven Sword
Awakening,Kamasylven Sword,,+8 Heiress's Kamasylven Sword (+8 ~ +10),"$2,020,000","$30,300,000","$2,180,000","$28,200,000",FALSE,10,4,2,0,14731,8,8,Heiress's Kamasylven Sword
Awakening,Kamasylven Sword,,+11 Heiress's Kamasylven Sword (+11 ~ +12),"$3,560,000","$53,500,000","$3,840,000","$49,800,000",FALSE,10,4,2,0,14731,11,11,Heiress's Kamasylven Sword
Awakening,Kamasylven Sword,,+13 Heiress's Kamasylven Sword,"$6,800,000","$102,000,000","$7,350,000","$95,000,000",FALSE,10,4,2,0,14731,13,13,Heiress's Kamasylven Sword
Awakening,Kamasylven Sword,,+14 Heiress's Kamasylven Sword,"$9,700,000","$145,000,000","$10,400,000","$135,000,000",FALSE,10,4,2,0,14731,14,14,Heiress's Kamasylven Sword
Awakening,Kamasylven Sword,,+15 Heiress's Kamasylven Sword,"$13,800,000","$207,000,000","$14,900,000","$193,000,000",FALSE,10,4,2,0,14731,15,15,Heiress's Kamasylven Sword
Awakening,Kamasylven Sword,,PRI : Heiress's Kamasylven Sword,"$19,500,000","$292,000,000","$21,000,000","$272,000,000",FALSE,10,4,2,0,14731,16,16,Heiress's Kamasylven Sword
Awakening,Kamasylven Sword,,DUO : Heiress's Kamasylven Sword,"$27,800,000","$417,000,000","$30,000,000","$388,000,000",FALSE,10,4,2,0,14731,17,17,Heiress's Kamasylven Sword
Awakening,Kamasylven Sword,,TRI : Heiress's Kamasylven Sword,"$52,000,000","$785,000,000","$56,000,000","$735,000,000",FALSE,10,4,2,0,14731,18,18,Heiress's Kamasylven Sword
Awakening,Kamasylven Sword,,TET : Heiress's Kamasylven Sword,"$134,000,000","$2,010,000,000","$144,000,000","$1,870,000,000",FALSE,10,4,2,0,14731,19,19,Heiress's Kamasylven Sword
Awakening,Kamasylven Sword,,PEN : Heiress's Kamasylven Sword,"$494,000,000","$18,500,000,000","$530,000,000","$17,300,000,000",FALSE,10,4,2,0,14731,20,20,Heiress's Kamasylven Sword
Awakening,Kamasylven Sword,,Dandelion Kamasylven Sword (+0 ~ +7),"$8,650,000","$259,000,000","$9,350,000","$241,000,000",FALSE,10,4,3,0,14732,0,0,Dandelion Kamasylven Sword
Awakening,Kamasylven Sword,,+8 Dandelion Kamasylven Sword (+8 ~ +10),"$8,900,000","$267,000,000","$9,600,000","$249,000,000",FALSE,10,4,3,0,14732,8,8,Dandelion Kamasylven Sword
Awakening,Kamasylven Sword,,+11 Dandelion Kamasylven Sword (+11 ~ +12),"$10,400,000","$312,000,000","$11,200,000","$291,000,000",FALSE,10,4,3,0,14732,11,11,Dandelion Kamasylven Sword
Awakening,Kamasylven Sword,,+13 Dandelion Kamasylven Sword,"$13,700,000","$411,000,000","$14,800,000","$383,000,000",FALSE,10,4,3,0,14732,13,13,Dandelion Kamasylven Sword
Awakening,Kamasylven Sword,,+14 Dandelion Kamasylven Sword,"$16,600,000","$498,000,000","$17,900,000","$464,000,000",FALSE,10,4,3,0,14732,14,14,Dandelion Kamasylven Sword
Awakening,Kamasylven Sword,,+15 Dandelion Kamasylven Sword,"$20,600,000","$620,000,000","$22,200,000","$580,000,000",FALSE,10,4,3,0,14732,15,15,Dandelion Kamasylven Sword
Awakening,Kamasylven Sword,,PRI : Dandelion Kamasylven Sword,"$24,200,000","$725,000,000","$26,100,000","$675,000,000",FALSE,10,4,3,0,14732,16,16,Dandelion Kamasylven Sword
Awakening,Kamasylven Sword,,DUO : Dandelion Kamasylven Sword,"$28,000,000","$840,000,000","$30,200,000","$785,000,000",FALSE,10,4,3,0,14732,17,17,Dandelion Kamasylven Sword
Awakening,Kamasylven Sword,,TRI : Dandelion Kamasylven Sword,"$39,200,000","$1,180,000,000","$42,300,000","$1,100,000,000",FALSE,10,4,3,0,14732,18,18,Dandelion Kamasylven Sword
Awakening,Kamasylven Sword,,TET : Dandelion Kamasylven Sword,"$97,500,000","$2,920,000,000","$105,000,000","$2,720,000,000",FALSE,10,4,3,0,14732,19,19,Dandelion Kamasylven Sword
Awakening,Kamasylven Sword,,PEN : Dandelion Kamasylven Sword,"$525,000,000","$41,700,000,000","$565,000,000","$38,800,000,000",FALSE,10,4,3,0,14732,20,20,Dandelion Kamasylven Sword
Awakening,Kamasylven Sword,,Small Tree Spirit's Kamasylven Sword (+0 ~ +7),"$28,900","$115,000","$31,200","$107,000",FALSE,10,4,1,0,14733,0,0,Small Tree Spirit's Kamasylven Sword
Awakening,Kamasylven Sword,,+8 Small Tree Spirit's Kamasylven Sword (+8 ~ +10),"$1,240,000","$4,920,000","$1,340,000","$4,580,000",FALSE,10,4,1,0,14733,8,8,Small Tree Spirit's Kamasylven Sword
Awakening,Kamasylven Sword,,+11 Small Tree Spirit's Kamasylven Sword (+11 ~ +12),"$2,900,000","$11,500,000","$3,130,000","$10,700,000",FALSE,10,4,1,0,14733,11,11,Small Tree Spirit's Kamasylven Sword
Awakening,Kamasylven Sword,,+13 Small Tree Spirit's Kamasylven Sword (+13 ~ +15),"$6,100,000","$24,100,000","$6,550,000","$22,500,000",FALSE,10,4,1,0,14733,13,13,Small Tree Spirit's Kamasylven Sword
Awakening,Kamasylven Sword,,PRI : Small Tree Spirit's Kamasylven Sword,"$20,100,000","$79,500,000","$21,700,000","$74,000,000",FALSE,10,4,1,0,14733,16,16,Small Tree Spirit's Kamasylven Sword
Awakening,Kamasylven Sword,,DUO : Small Tree Spirit's Kamasylven Sword,"$34,300,000","$136,000,000","$37,000,000","$127,000,000",FALSE,10,4,1,0,14733,17,17,Small Tree Spirit's Kamasylven Sword
Awakening,Kamasylven Sword,,TRI : Small Tree Spirit's Kamasylven Sword,"$74,500,000","$295,000,000","$80,500,000","$275,000,000",FALSE,10,4,1,0,14733,18,18,Small Tree Spirit's Kamasylven Sword
Awakening,Kamasylven Sword,,TET : Small Tree Spirit's Kamasylven Sword,"$183,000,000","$725,000,000","$197,000,000","$675,000,000",FALSE,10,4,1,0,14733,19,19,Small Tree Spirit's Kamasylven Sword
Awakening,Kamasylven Sword,,PEN : Small Tree Spirit's Kamasylven Sword,"$384,000,000","$3,810,000,000","$415,000,000","$3,550,000,000",FALSE,10,4,1,0,14733,20,20,Small Tree Spirit's Kamasylven Sword
Awakening,Kamasylven Sword,,Dragon Slayer Kamasylven Sword (+0 ~ +7),"$8,650,000","$259,000,000","$9,350,000","$241,000,000",FALSE,10,4,3,0,702504,0,0,Dragon Slayer Kamasylven Sword
Awakening,Kamasylven Sword,,+8 Dragon Slayer Kamasylven Sword (+8 ~ +10),"$8,850,000","$265,000,000","$9,550,000","$247,000,000",FALSE,10,4,3,0,702504,8,8,Dragon Slayer Kamasylven Sword
Awakening,Kamasylven Sword,,+11 Dragon Slayer Kamasylven Sword (+11 ~ +12),"$9,600,000","$288,000,000","$10,300,000","$268,000,000",FALSE,10,4,3,0,702504,11,11,Dragon Slayer Kamasylven Sword
Awakening,Kamasylven Sword,,+13 Dragon Slayer Kamasylven Sword,"$11,200,000","$336,000,000","$12,100,000","$313,000,000",FALSE,10,4,3,0,702504,13,13,Dragon Slayer Kamasylven Sword
Awakening,Kamasylven Sword,,+14 Dragon Slayer Kamasylven Sword,"$12,700,000","$381,000,000","$13,700,000","$355,000,000",FALSE,10,4,3,0,702504,14,14,Dragon Slayer Kamasylven Sword
Awakening,Kamasylven Sword,,+15 Dragon Slayer Kamasylven Sword,"$14,700,000","$441,000,000","$15,800,000","$411,000,000",FALSE,10,4,3,0,702504,15,15,Dragon Slayer Kamasylven Sword
Awakening,Kamasylven Sword,,PRI : Dragon Slayer Kamasylven Sword,"$18,200,000","$545,000,000","$19,600,000","$510,000,000",FALSE,10,4,3,0,702504,16,16,Dragon Slayer Kamasylven Sword
Awakening,Kamasylven Sword,,DUO : Dragon Slayer Kamasylven Sword,"$22,100,000","$665,000,000","$23,800,000","$620,000,000",FALSE,10,4,3,0,702504,17,17,Dragon Slayer Kamasylven Sword
Awakening,Kamasylven Sword,,TRI : Dragon Slayer Kamasylven Sword,"$33,300,000","$1,000,000,000","$36,000,000","$935,000,000",FALSE,10,4,3,0,702504,18,18,Dragon Slayer Kamasylven Sword
Awakening,Kamasylven Sword,,TET : Dragon Slayer Kamasylven Sword,"$91,500,000","$2,740,000,000","$98,500,000","$2,550,000,000",FALSE,10,4,3,0,702504,19,19,Dragon Slayer Kamasylven Sword
Awakening,Kamasylven Sword,,PEN : Dragon Slayer Kamasylven Sword,"$515,000,000","$38,600,000,000","$555,000,000","$36,000,000,000",FALSE,10,4,3,0,702504,20,20,Dragon Slayer Kamasylven Sword
Awakening,Kamasylven Sword,,Hughol's Kamasylven Sword,"$25,200,000","$55,500,000","$27,200,000","$52,000,000",FALSE,10,4,2,0,702520,0,0,Hughol's Kamasylven Sword
Awakening,Kamasylven Sword,,Blackstar Kamasylven Sword (+0 ~ +7),"$25,900,000","$775,000,000","$28,000,000","$725,000,000",FALSE,10,4,4,0,731104,0,0,Blackstar Kamasylven Sword
Awakening,Kamasylven Sword,,+8 Blackstar Kamasylven Sword (+8 ~ +10),"$28,500,000","$855,000,000","$30,800,000","$800,000,000",FALSE,10,4,4,0,731104,8,8,Blackstar Kamasylven Sword
Awakening,Kamasylven Sword,,+11 Blackstar Kamasylven Sword (+11 ~ +12),"$31,700,000","$950,000,000","$34,200,000","$885,000,000",FALSE,10,4,4,0,731104,11,11,Blackstar Kamasylven Sword
Awakening,Kamasylven Sword,,+13 Blackstar Kamasylven Sword,"$38,100,000","$1,140,000,000","$41,100,000","$1,070,000,000",FALSE,10,4,4,0,731104,13,13,Blackstar Kamasylven Sword
Awakening,Kamasylven Sword,,+14 Blackstar Kamasylven Sword,"$45,700,000","$1,370,000,000","$49,400,000","$1,280,000,000",FALSE,10,4,4,0,731104,14,14,Blackstar Kamasylven Sword
Awakening,Kamasylven Sword,,+15 Blackstar Kamasylven Sword,"$61,000,000","$1,830,000,000","$65,500,000","$1,710,000,000",FALSE,10,4,4,0,731104,15,15,Blackstar Kamasylven Sword
Awakening,Kamasylven Sword,,PRI : Blackstar Kamasylven Sword,"$66,500,000","$1,990,000,000","$71,500,000","$1,860,000,000",FALSE,10,4,4,0,731104,16,16,Blackstar Kamasylven Sword
Awakening,Kamasylven Sword,,DUO : Blackstar Kamasylven Sword,"$74,500,000","$2,230,000,000","$80,500,000","$2,080,000,000",FALSE,10,4,4,0,731104,17,17,Blackstar Kamasylven Sword
Awakening,Kamasylven Sword,,TRI : Blackstar Kamasylven Sword,"$107,000,000","$3,210,000,000","$115,000,000","$2,990,000,000",FALSE,10,4,4,0,731104,18,18,Blackstar Kamasylven Sword
Awakening,Kamasylven Sword,,TET : Blackstar Kamasylven Sword,"$377,000,000","$33,900,000,000","$407,000,000","$31,600,000,000",FALSE,10,4,4,0,731104,19,19,Blackstar Kamasylven Sword
Awakening,Kamasylven Sword,,PEN : Blackstar Kamasylven Sword,"$3,310,000,000","$200,000,000,000","$3,570,000,000","$187,000,000,000",FALSE,10,4,4,0,731104,20,20,Blackstar Kamasylven Sword
Awakening,Kamasylven Sword,,Godr-Ayed Kamasylven Sword,"$4,500,000,000","$33,900,000,000","$4,860,000,000","$31,600,000,000",FALSE,10,4,4,0,736118,0,0,Godr-Ayed Kamasylven Sword
Awakening,Kamasylven Sword,,PRI : Godr-Ayed Kamasylven Sword,"$4,800,000,000","$36,200,000,000","$5,150,000,000","$33,700,000,000",FALSE,10,4,4,0,736118,1,1,Godr-Ayed Kamasylven Sword
Awakening,Kamasylven Sword,,DUO : Godr-Ayed Kamasylven Sword,"$5,100,000,000","$38,400,000,000","$5,500,000,000","$35,800,000,000",FALSE,10,4,4,0,736118,2,2,Godr-Ayed Kamasylven Sword
Awakening,Kamasylven Sword,,TRI : Godr-Ayed Kamasylven Sword,"$9,000,000,000","$60,000,000,000","$9,700,000,000","$56,000,000,000",FALSE,10,4,4,0,736118,3,3,Godr-Ayed Kamasylven Sword
Awakening,Kamasylven Sword,,TET : Godr-Ayed Kamasylven Sword,"$18,000,000,000","$120,000,000,000","$19,400,000,000","$112,000,000,000",FALSE,10,4,4,0,736118,4,4,Godr-Ayed Kamasylven Sword
Awakening,Kamasylven Sword,,PEN : Godr-Ayed Kamasylven Sword,"$30,000,000,000","$200,000,000,000","$32,400,000,000","$187,000,000,000",FALSE,10,4,4,0,736118,5,5,Godr-Ayed Kamasylven Sword
Awakening,Celestial Bo Staff,,Azure Thunder Celestial Bo Staff (+0 ~ +7),"$1,640,000","$24,600,000","$1,770,000","$22,900,000",FALSE,10,5,2,0,14741,0,0,Azure Thunder Celestial Bo Staff
Awakening,Celestial Bo Staff,,+8 Azure Thunder Celestial Bo Staff (+8 ~ +10),"$2,020,000","$30,300,000","$2,180,000","$28,200,000",FALSE,10,5,2,0,14741,8,8,Azure Thunder Celestial Bo Staff
Awakening,Celestial Bo Staff,,+11 Azure Thunder Celestial Bo Staff (+11 ~ +12),"$3,560,000","$53,500,000","$3,840,000","$49,800,000",FALSE,10,5,2,0,14741,11,11,Azure Thunder Celestial Bo Staff
Awakening,Celestial Bo Staff,,+13 Azure Thunder Celestial Bo Staff,"$6,800,000","$102,000,000","$7,350,000","$95,000,000",FALSE,10,5,2,0,14741,13,13,Azure Thunder Celestial Bo Staff
Awakening,Celestial Bo Staff,,+14 Azure Thunder Celestial Bo Staff,"$9,700,000","$145,000,000","$10,400,000","$135,000,000",FALSE,10,5,2,0,14741,14,14,Azure Thunder Celestial Bo Staff
Awakening,Celestial Bo Staff,,+15 Azure Thunder Celestial Bo Staff,"$13,800,000","$207,000,000","$14,900,000","$193,000,000",FALSE,10,5,2,0,14741,15,15,Azure Thunder Celestial Bo Staff
Awakening,Celestial Bo Staff,,PRI : Azure Thunder Celestial Bo Staff,"$19,500,000","$292,000,000","$21,000,000","$272,000,000",FALSE,10,5,2,0,14741,16,16,Azure Thunder Celestial Bo Staff
Awakening,Celestial Bo Staff,,DUO : Azure Thunder Celestial Bo Staff,"$27,800,000","$417,000,000","$30,000,000","$388,000,000",FALSE,10,5,2,0,14741,17,17,Azure Thunder Celestial Bo Staff
Awakening,Celestial Bo Staff,,TRI : Azure Thunder Celestial Bo Staff,"$52,000,000","$785,000,000","$56,000,000","$735,000,000",FALSE,10,5,2,0,14741,18,18,Azure Thunder Celestial Bo Staff
Awakening,Celestial Bo Staff,,TET : Azure Thunder Celestial Bo Staff,"$134,000,000","$2,010,000,000","$144,000,000","$1,870,000,000",FALSE,10,5,2,0,14741,19,19,Azure Thunder Celestial Bo Staff
